Title,City,Salary,EmploymentType,JobURL,Company,Posted_date,RemoteStatus,JobID,Current_Date_Time
bcdd65c9e07b5d18d5ecde9ef1edc80a,ML Data Scientist,2024-01-17T15:35:43Z,https://www.dice.com/job-detail/7523283a-4445-44e3-8a4f-12200032f070,"Berkeley Heights, NJ, USA",$60+,SoftPath Technologies LLC,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-22T18:01:10Z,2024-01-31T11:51:05Z,Data Scientists
5af3a2586d1792e5d210417dc8d754dc,Data Scientist with AI/ML,2024-01-29T15:03:50Z,https://www.dice.com/job-detail/08b83e27-d69e-4711-8b58-4d331a3a335f,"Berkeley Heights, NJ, USA",Depends on Experience,Keylent,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-29T15:28:36Z,2024-01-31T11:51:05Z,Data Scientists
4d4432047b37c98736cdc094e0f6bb31,Senior Data Scientist,2024-01-22T17:08:26Z,https://www.dice.com/job-detail/97f0e521-5114-49b5-8537-77bf0ef3f363,"Nashville, TN, USA",$70 - $80,Keanesoft,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-22T17:08:26Z,2024-01-31T11:51:05Z,Data Scientists
aa994d5490c186c59257405763877703,Senior Data Scientist - Cybersecurity,2024-01-25T19:20:56Z,https://www.dice.com/job-detail/dabc4e56-fa8a-4d74-abaf-fc01ec150938,"Charlotte, NC, USA",$80 - $85,"Pyramid Consulting, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-25T19:20:56Z,2024-01-31T11:51:05Z,Data Scientists
ce3535dec1aa8f206360eaf7389e2eb0,Job Opportunity for Data Scientist-Contract-Direct client.,2023-12-12T22:01:12Z,https://www.dice.com/job-detail/588e5891-e659-4cef-853e-d43c61e4717d,"Thousand Oaks, CA, USA",BASED ON EXPERIENCE,CompuGain LLC,"Full-time, Contract",FALSE,Hybrid/Onsite,2024-01-31T01:01:06Z,2024-01-31T11:51:05Z,Data Scientists
7713faa7c6f110aebd1f6ab5ec36d16e,Data Scientist (AI & ML) (W2 Only),2024-01-04T20:02:52Z,https://www.dice.com/job-detail/d97092ab-4341-4ea8-8f00-8a32a195b8ac,"Chicago, IL, USA",$60 - $70,"Performix Business Services, LLC",Contract,FALSE,Hybrid/Onsite,2024-01-23T22:54:46Z,2024-01-31T11:51:05Z,Data Scientists
3f4ea7bd9ba5ef415b8cb3705376d0f3,Quantitative Analyst or Data Scientist - W2 Position,2024-01-22T17:40:35Z,https://www.dice.com/job-detail/9e0394f5-8342-4a7a-9395-6d291b2c246c,"Chicago, IL, USA",Depends on Experience,Fusion IT Inc,Contract,FALSE,Hybrid/Onsite,2024-01-29T19:21:07Z,2024-01-31T11:51:05Z,Data Scientists
e1bebbb2bd92a53f791daaa7f9fb549e,Marketing Data Scientist,2024-01-19T15:29:30Z,https://www.dice.com/job-detail/e37d0c59-37ce-4fb1-b46d-9e945aa1fad6,"Aroda, VA, USA",Depends on Experience,1 Point System,Contract,FALSE,Hybrid/Onsite,2024-01-19T15:29:30Z,2024-01-31T11:51:05Z,Data Scientists
241284275c42a3746b5b85a46fa2bbe4,Sr Data Scientist,2024-01-19T14:33:38Z,https://www.dice.com/job-detail/f0b1c53e-1967-4032-a545-68dab9113ee8,"Newark, NJ, USA",Depends on Experience,DataFactZ,Contract,FALSE,Hybrid/Onsite,2024-01-22T20:54:08Z,2024-01-31T11:51:05Z,Data Scientists
521d2134faa8eb27c7336bfdc7304439,Lead Data Scientist with Gen AI,2023-12-28T20:25:39Z,https://www.dice.com/job-detail/c959855e-ce83-4edf-808d-1b93d852ab14,"Malvern, PA, USA",Depends on Experience,New York Technology Partners,Contract,FALSE,Hybrid/Onsite,2024-01-25T15:40:45Z,2024-01-31T11:51:05Z,Data Scientists
1bfe63dcd7172f2cbfbb27c80c4cc1bf,Senior Data Scientist/AI/ML Engineer with Generative AI,2024-01-24T15:49:03Z,https://www.dice.com/job-detail/58833d90-e893-4eea-9571-9e8cf0bdd0e7,"Malvern, PA, USA",Depends on Experience,Delviom LLC,Contract,FALSE,Hybrid/Onsite,2024-01-24T15:49:03Z,2024-01-31T11:51:05Z,Data Scientists
98919d1ba0881de42f9afca3cbdc8936,Data Scientist,2024-01-25T19:01:51Z,https://www.dice.com/job-detail/a7eee386-0f5d-436a-83b0-920d1df1da73,"Vienna, VA, USA",BASED ON EXPERIENCE,INSPYR Solutions,Contract,FALSE,Hybrid/Onsite,2024-01-31T01:02:11Z,2024-01-31T11:51:05Z,Data Scientists
ba559f9d012426d1efead3659982dea2,Senior Data Scientist -Automotive Domain,2024-01-22T19:09:42Z,https://www.dice.com/job-detail/b3795ebe-d678-4e37-b270-6c04f47edfe8,"Nashville, TN, USA",$70 - $80,Tek Global,Contract,FALSE,Hybrid/Onsite,2024-01-22T19:09:42Z,2024-01-31T11:51:05Z,Data Scientists
927b40fac502b9f9ce7d14508af4138e,Data Scientist,2024-01-24T21:01:34Z,https://www.dice.com/job-detail/4eb4b31a-43cc-458e-a8ac-278f2b7bff57,"Morris Plains, NJ, USA",$55 - $65,Mindlance,Contract,FALSE,Hybrid/Onsite,2024-01-30T15:51:40Z,2024-01-31T11:51:05Z,Data Scientists
6f76749f0d69f37e36e6f4be8451cf97,"Data Scientist with Machine Learning ::Berkeley Heights, NJ  Need only local",2024-01-23T15:45:43Z,https://www.dice.com/job-detail/27493a9d-0e3c-4564-bb75-6dac66d73191,"Berkeley Heights, NJ, USA",,American Tech Vision Solutions LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T05:01:33Z,2024-01-31T11:51:05Z,Data Scientists
156303585c434660fb02f928d7c30519,Data Scientist - Cybersecurity (BHJOB22048_730),2024-01-10T01:06:30Z,https://www.dice.com/job-detail/304c6f68-6c03-43af-9634-98684dde9729,"Denver, CO, USA",Depends on experience,ITmPowered,Contract,FALSE,Hybrid/Onsite,2024-01-31T01:04:30Z,2024-01-31T11:51:05Z,Data Scientists
0c46d76b68df342b75917843fb723b05,Data Scientist (TS/SCI Required),2023-12-20T14:05:44Z,https://www.dice.com/job-detail/012b39a7-4590-4f3b-b8fc-ec52a114cb5c,"Reston, VA, USA",Depends on Experience,"Main Sail, LLC",Contract,FALSE,Hybrid/Onsite,2024-01-30T15:38:06Z,2024-01-31T11:51:05Z,Data Scientists
883435645857b60085703608dab3102e,Sr Data Scientist,2023-12-13T17:34:37Z,https://www.dice.com/job-detail/7659474e-76c0-408c-8f9d-96173fb32ad9,"Irving, TX, USA",Depends on Experience,"InfoVision, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-12T16:29:39Z,2024-01-31T11:51:05Z,Data Scientists
780033f5989a150739bf9486f1d20a62,Data Scientist,2024-01-16T22:12:45Z,https://www.dice.com/job-detail/29ce95ff-6810-4339-bd06-c29a78f46848,"Irving, TX, USA",Depends on Experience,Newt Global,Contract,FALSE,Hybrid/Onsite,2024-01-29T15:24:11Z,2024-01-31T11:51:05Z,Data Scientists
bd202e79846dd3292cd95a87163652b8,Data Scientist,2024-01-18T23:26:56Z,https://www.dice.com/job-detail/8e37395a-3561-4d3f-9584-8387a54fe39d,"New York, NY, USA",Depends on Experience,ApTask,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-18T23:26:56Z,2024-01-31T11:51:05Z,Data Scientists
d7f08810206303ff134b3e6f836051fe,Generic AI ML,2024-01-29T15:01:40Z,https://www.dice.com/job-detail/888700af-9ecf-410b-aac7-71d72fda48b4,"New York, NY, USA",$60 - $70,Zentek Infosoft Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-29T15:01:40Z,2024-01-31T11:51:05Z,Data Scientists
5de99a053de717fd7e02af064f027d4c,Sr Data Scientist,2024-01-16T16:09:04Z,https://www.dice.com/job-detail/a836e5c0-4e53-4742-ba6b-a21e3c5f8914,"Frisco, TX, USA",$65 - $80,COMTEK Group,Contract,FALSE,Hybrid/Onsite,2024-01-16T16:09:04Z,2024-01-31T11:51:05Z,Data Scientists
bc2f5e5b2f7995122624c6f0eda5cf47,Lead Data Scientist,2024-01-11T15:05:04Z,https://www.dice.com/job-detail/9f5bfdb1-d019-407d-8b16-3cc207035115,"New York, NY, USA",$90 - $100,Moorecroft Systems Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-29T14:35:17Z,2024-01-31T11:51:05Z,Data Scientists
ee22c83a7214cd10abad80c727d3ac9b,Data Scientist,2024-01-08T23:00:01Z,https://www.dice.com/job-detail/ea85123b-c0da-4278-8035-dea62f24e470,"Dallas, TX, USA",Depends on Experience,"InfoVision, Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-23T16:20:35Z,2024-01-31T11:51:05Z,Data Scientists
3672c6c8e549a5d0d0d125874c83ddff,USD-Lead Data Scientist Engineer,2024-01-13T01:01:45Z,https://www.dice.com/job-detail/79671682-3e7c-4c33-aaf7-4b52ef33af8b,"Southlake, TX, USA",BASED ON EXPERIENCE,INSPYR Solutions,Contract,FALSE,Hybrid/Onsite,2024-01-31T01:02:52Z,2024-01-31T11:51:05Z,Data Scientists
3b46c6608bbf6bc6f522bc857d5f97d3,Data Scientist,2024-01-15T16:09:49Z,https://www.dice.com/job-detail/05a3a6db-efa9-46ff-b222-abfd77869b8e,"New York, NY, USA",,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-01-31T04:08:52Z,2024-01-31T11:51:05Z,Data Scientists
a40d675b61ba232ece888d2f76daef46,Data Scientist,2024-01-26T01:02:55Z,https://www.dice.com/job-detail/e2903deb-458a-4374-abdb-5467c8b7f3a6,"Vienna, VA, USA",USD 65.00 - 72.00 per hour,Tential,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-31T01:02:38Z,2024-01-31T11:51:05Z,Data Scientists
ca97ac182e3f2b7a05ea0043bfff172d,USD-Sr Data Scientist Engineer,2024-01-12T20:01:50Z,https://www.dice.com/job-detail/3b18a7bc-fa30-43bc-a1f9-2456048e5859,"Southlake, TX, USA",BASED ON EXPERIENCE,INSPYR Solutions,Contract,FALSE,Hybrid/Onsite,2024-01-31T01:02:59Z,2024-01-31T11:51:05Z,Data Scientists
a3a28d01cfcf40db4ee7d432be805d6f,Lead Data Scientist,2024-01-11T17:53:12Z,https://www.dice.com/job-detail/4e582d47-eacc-4bb5-9a46-ba36c4dcae4c,,Depends on Experience,Radyant Inc.,Contract,FALSE,Remote,2024-01-30T14:15:39Z,2024-01-31T11:51:05Z,Data Scientists
696e6fd90ad07bec198ac4f3c7d2dd5c,Data Scientist,2024-01-29T16:53:54Z,https://www.dice.com/job-detail/1adaa9da-239c-4d15-a0b5-2387222800d3,,Depends on Experience,Sunraj Consultant,Contract,FALSE,Remote,2024-01-29T16:53:54Z,2024-01-31T11:51:05Z,Data Scientists
6cdb7a9bc7e63f6a77becde18eb0df77,"Senior Data Scientist, Generative AI Applications",2024-01-26T20:53:40Z,https://www.dice.com/job-detail/13fa4c44-71ba-4bbb-ae16-f1abc4b8d650,,Depends on Experience,Excellerent Technology Solutions,Contract,FALSE,Remote,2024-01-26T20:53:40Z,2024-01-31T11:51:05Z,Data Scientists
2e22a00ef90050dc0384aec9fbb65dee,"AI ML Data Scientist Berkeley Heights NJ Onsite-10+ years only , Data Science, AI/ ML, Python, TensorFlow",2024-01-24T06:54:45Z,https://www.dice.com/job-detail/fdbe6b3c-b092-4b5b-81ca-05f300d0bd41,"Berkeley Heights, NJ, USA",Depends on Experience,Keylent,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-24T06:54:45Z,2024-01-31T11:51:05Z,Data Scientists
b32e4f2282cfe15c0a9933da4da1928f,ML Data Scientist,2023-12-01T15:16:47Z,https://www.dice.com/job-detail/5d695f3a-41a2-446f-944c-b7d3b88d406a,"Berkeley Heights, NJ, USA",$$Negotiable,"VDart, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-31T05:01:38Z,2024-01-31T11:51:05Z,Data Scientists
70c074db4dd97227cd9c195691f210b1,"Data Scientist for a Global Device Company in Cupertino, CA",2024-01-26T01:22:26Z,https://www.dice.com/job-detail/e129890a-0b5d-45eb-841f-9563ff271eea,,$60 - $70,"OSI Engineering, Inc.",Contract,FALSE,Remote,2024-01-27T00:24:52Z,2024-01-31T11:51:05Z,Data Scientists
ea418ac5c3e21a6900494566b30d9fee,Data Scientist with Telecom Domain Exp at  Irving TX (Hybrid Model),2023-12-27T21:15:29Z,https://www.dice.com/job-detail/e1d4c41a-939a-4614-bb78-5cb3e92aed9b,"Irving, TX, USA",,MapOut Digital Solutions Inc.,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-31T05:01:25Z,2024-01-31T11:51:05Z,Data Scientists
c2d70428931c49baf58e4c12dab96fab,Sr. Data Scientist,2024-01-10T17:01:01Z,https://www.dice.com/job-detail/b6d54e8f-4941-425e-aec1-1b04d901e2eb,"Bernards, NJ, USA",,Vimerse Infotech Inc,"Full-time, Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-31T05:03:07Z,2024-01-31T11:51:05Z,Data Scientists
852479a2bf0b8192c5ead174e5991ddb,Data Scientist,2024-01-26T00:10:10Z,https://www.dice.com/job-detail/c2766022-f92b-4881-982d-4b789b610eb3,,$55 - $65 per hour,Bayside Solutions,Contract,TRUE,Remote,2024-01-31T04:08:27Z,2024-01-31T11:51:05Z,Data Scientists
6c1e53a1f0a77526171d31d4175f2990,Senior Data Scientist,2024-01-23T17:32:51Z,https://www.dice.com/job-detail/67736c84-fb7a-44d8-820d-7fb5cf0282d5,"Brooklyn, NY, USA",$50 - $62 hourly,Kforce Technology Staffing,Contract,FALSE,Remote,2024-01-31T04:35:02Z,2024-01-31T11:51:05Z,Data Scientists
71dae03762561a5a34ec3ea58ad96dd3,AI/ML Engineer- Data Scientist,2023-12-12T16:30:54Z,https://www.dice.com/job-detail/6d84945c-99d6-400e-b602-2f7fef563fd5,"Mason, OH, USA",Depends on Experience,Spiceorb,Contract,FALSE,Hybrid/Onsite,2024-01-25T17:11:57Z,2024-01-31T11:51:05Z,Data Scientists
a4e85192f61528e3b0c6b75e5dfa15a1,Data Scientist with AI/ML,2023-11-01T16:00:38Z,https://www.dice.com/job-detail/781f4170-bebd-42cd-818b-fd21691938cd,"Reston, VA, USA",,CloudBCLabs,"Full-time, Contract",FALSE,Hybrid/Onsite,2024-01-31T05:02:27Z,2024-01-31T11:51:05Z,Data Scientists
99308036862107dc6b94d99086946a34,Data Scientist (Airline / Aviation Experience) - Remote,2024-01-25T22:55:36Z,https://www.dice.com/job-detail/4a5f0553-9fa0-49a5-869f-b5d8c02eba88,,Depends on Experience,"R Systems, Inc.","Third Party, Contract",FALSE,Remote,2024-01-30T15:40:25Z,2024-01-31T11:51:05Z,Data Scientists
10d75f6d1d0fb07fd39006e32f954cf5,"Senior Data Scientist, Product and Insights",2024-01-14T23:35:31Z,https://www.dice.com/job-detail/bea6209a-2fa4-40cb-b7db-c262479a015a,"Newark, NJ, USA",$70 - $110,High Bridge Consulting,Contract,FALSE,Hybrid/Onsite,2024-01-16T19:58:31Z,2024-01-31T11:51:05Z,Data Scientists
7d39f1431969c91a1650772ff07815e8,Data Scientist,2024-01-26T01:03:49Z,https://www.dice.com/job-detail/97305db4-96bb-447e-93b1-dfab3f08f6ad,"Ridgefield Park, NJ, USA",USD 23.75 - 27.50 per hour,Robert Half,Contract,FALSE,Remote,2024-01-31T01:06:07Z,2024-01-31T11:51:05Z,Data Scientists
ea01b4c19bf53cd6aa78051931157f59,Data Scientist Lead,2024-01-24T18:11:43Z,https://www.dice.com/job-detail/5fc46a5e-9bc4-46c9-85c9-f0dae41264d0,,Depends on Experience,Synkriom,"Third Party, Contract",FALSE,Remote,2024-01-24T18:11:43Z,2024-01-31T11:51:05Z,Data Scientists
372bec4ef1a51b612abf166f5a254427,Sr. Data Scientist,2024-01-04T14:49:47Z,https://www.dice.com/job-detail/b308959d-4c08-45e7-89b4-fbee8cdb82e6,,$60 - $80,Satsyil Corporation,Contract,FALSE,Remote,2024-01-09T14:37:51Z,2024-01-31T11:51:05Z,Data Scientists
996b2e4df802d6c1a8730c7428878e53,Data Scientist,2024-01-17T17:24:53Z,https://www.dice.com/job-detail/26188b59-2d12-4f6a-a7bd-b169d0bf2f09,,$60 - $65,"K2 Partnering Solutions, Inc.",Contract,FALSE,Remote,2024-01-25T22:04:07Z,2024-01-31T11:51:05Z,Data Scientists
c852b649f5fdd33a158dca9a060dac09,Data Scientist,2024-01-17T17:32:50Z,https://www.dice.com/job-detail/7097f1e7-3a2a-443b-ad84-712453cbf529,"Atlanta, GA, USA",$50 - $58 hourly,Kforce Technology Staffing,Contract,FALSE,Remote,2024-01-31T04:36:24Z,2024-01-31T11:51:05Z,Data Scientists
7322cacbaf7b8dc3647c32e8d21fec14,Data Scientist 10+ years,2024-01-11T14:08:54Z,https://www.dice.com/job-detail/b43d3433-a48d-44d3-9173-e1e9e35bc304,,$50 - $60,Peritus Inc.,Contract,FALSE,Remote,2024-01-11T14:08:54Z,2024-01-31T11:51:05Z,Data Scientists
a1d2efc4203c0637eaea429f3f3911e0,Data Scientist,2024-01-25T16:16:50Z,https://www.dice.com/job-detail/a24153cf-3c45-48be-99ad-eef0a4ba9681,"Vienna, VA, USA",Depends on Experience,TechWish,Contract,FALSE,Remote,2024-01-25T16:16:50Z,2024-01-31T11:51:05Z,Data Scientists
893dc4409c984fedb8f6a4ab6ad059be,Data Scientist III,2024-01-12T04:00:18Z,https://www.dice.com/job-detail/39977c9b-3c8d-4427-b911-69f338c15371,"Charlotte, NC, USA",USD75 - USD90,Strategic Staffing Solutions,Contract,FALSE,Remote,2024-01-31T03:59:28Z,2024-01-31T11:51:05Z,Data Scientists
de6c0f6ebc5cadeabde1c78f5fbb300f,Data Scientist - Jr / Mid / Senior Positions,2023-12-18T20:24:15Z,https://www.dice.com/job-detail/5cc31207-c303-467c-812b-9d88edd2ece4,"Frisco, TX, USA",Depends on Experience,Consulting Solutions LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T13:34:04Z,2024-01-31T11:51:05Z,Data Scientists
c0de2c7f2d9d4909f7df005ba20ebaf8,Data Scientist,2024-01-17T15:33:20Z,https://www.dice.com/job-detail/254d70f5-be42-44c9-a5fc-3c4f6f9700e7,,$90 - $100,"Softpath System, LLC.",Contract,FALSE,Remote,2024-01-17T15:33:20Z,2024-01-31T11:51:05Z,Data Scientists
d33340440ae4fc06a64da68307d230c7,Data Scientist/Engineer,2024-01-22T19:26:53Z,https://www.dice.com/job-detail/b74d2d03-9890-4ddf-9bfd-204f70d942d0,,$70 - $80,Trinus Corporation,Contract,FALSE,Remote,2024-01-22T19:26:53Z,2024-01-31T11:51:05Z,Data Scientists
187f755874eca8de656cee38b188fe58,Sr Data Scientist,2024-01-08T20:26:43Z,https://www.dice.com/job-detail/08b6adbb-a232-469b-8e2a-a404670ae423,"Dallas, TX, USA",Depends on Experience,"InfoVision, Inc.",Contract,FALSE,Remote,2024-01-23T21:43:19Z,2024-01-31T11:51:05Z,Data Scientists
d60e53b9f306a56b0a4a22cf631c4c58,Data Scientist Analyst,2024-01-18T19:10:24Z,https://www.dice.com/job-detail/3c978d5f-7a2f-481d-bd99-a7f5c582ad04,,Depends on Experience,World Wide Technology,"Contract, Third Party",FALSE,Remote,2024-01-18T19:10:24Z,2024-01-31T11:51:05Z,Data Scientists
fc8080791f0591b2bc57b2ac9aee67fc,Principal Data Scientist Engineer,2024-01-12T18:57:23Z,https://www.dice.com/job-detail/344831dd-af2c-4ce5-b9db-e92d9c4317b0,,$100 - $105,"Pyramid Consulting, Inc.",Contract,FALSE,Remote,2024-01-12T18:57:23Z,2024-01-31T11:51:05Z,Data Scientists
b5adf2a06f45f6a1a56f257d5d04fdcd,Senior Data Scientist Engineer,2024-01-12T18:58:46Z,https://www.dice.com/job-detail/a8d550cd-e586-4fc1-8b12-c09f34eb7494,,$75 - $80,"Pyramid Consulting, Inc.",Contract,FALSE,Remote,2024-01-12T18:58:46Z,2024-01-31T11:51:05Z,Data Scientists
d05f896ce484baca6c98791a6999cff8,Lead Data Scientist Engineer,2024-01-12T18:55:56Z,https://www.dice.com/job-detail/626e6b7e-44fe-4672-ada6-a2d3269f774e,,$80 - $85,"Pyramid Consulting, Inc.",Contract,FALSE,Remote,2024-01-12T18:55:56Z,2024-01-31T11:51:05Z,Data Scientists
6f8148c277a3add02b9becfd074a0ddd,Data Scientist,2024-01-02T19:05:21Z,https://www.dice.com/job-detail/86c36bc5-ceb9-481f-acf6-46ff55fac199,,Depends on Experience,"Quality IT Source, LLC",Contract,FALSE,Remote,2024-01-19T20:06:44Z,2024-01-31T11:51:05Z,Data Scientists
9a5b160ba0e84dca1c1de481d3a553c7,AI/ML Data Scientist,2024-01-11T01:03:08Z,https://www.dice.com/job-detail/2cf17eb0-8435-4cfa-b034-d562840f9231,,"USD 140,000.00 - 200,000.00 per year","Electronic Consulting Services, Inc (ECS Federal)",Contract,FALSE,Remote,2024-01-31T01:01:06Z,2024-01-31T11:51:05Z,Data Scientists
aa98989e926d55946c51330558aa2565,Senior Data Scientist,2024-01-10T15:42:34Z,https://www.dice.com/job-detail/101d6ced-f172-4637-8284-ca00ada56d22,,Depends on Experience,Paradigm Infotech,Contract,FALSE,Remote,2024-01-12T12:35:04Z,2024-01-31T11:51:05Z,Data Scientists
7a5a66e8c07309d8db449abcbabb58c8,Senior Data Scientist,2024-01-16T14:14:43Z,https://www.dice.com/job-detail/6353b64f-9dbc-4275-8496-c1c465923344,,Depends on Experience,DataFactZ,"Contract, Third Party",FALSE,Remote,2024-01-16T14:14:43Z,2024-01-31T11:51:05Z,Data Scientists
b1f3f4a00bdf2f3170e1755f38e3b674,Data Scientist 4,2023-12-11T15:32:00Z,https://www.dice.com/job-detail/0f1f96b6-0445-49da-9887-a0f912fdc4e6,,$70 - $75,HonorVet Technologies,Contract,FALSE,Remote,2024-01-29T14:14:53Z,2024-01-31T11:51:05Z,Data Scientists
d22f6b0f9bb7c1b12e2d2ff482333839,Jr Data Scientist/Machine Learning Engineer,2023-10-25T13:54:37Z,https://www.dice.com/job-detail/68b04b92-9e09-4d98-8b11-ee653707f1c5,"Atlanta, GA, USA",$60 - $70,Enhance IT,Contract,FALSE,Hybrid/Onsite,2024-01-18T06:48:25Z,2024-01-31T11:51:05Z,Data Scientists
999c58ce77ad2f030ea3725ba51d2b62,Data Scientist- Remote work (ACTIVE Public Trust Clearance),2023-11-17T03:07:38Z,https://www.dice.com/job-detail/4c263afb-34d1-487d-87de-fd3bb7ea4e34,,"$100,000 - $120,000",ProCorp Systems Inc.,Contract,FALSE,Remote,2024-01-22T03:12:57Z,2024-01-31T11:51:05Z,Data Scientists
5e96a784560af9dfc91957b24696821d,Data Scientist IV,2023-12-21T15:46:11Z,https://www.dice.com/job-detail/d0db4cf0-69f2-4326-bc6a-221cd3d06b70,,$80 - $90,SGS Consulting,Contract,FALSE,Remote,2024-01-29T15:38:49Z,2024-01-31T11:51:05Z,Data Scientists
2cd17be005d4af37d37062c2c39e94a7,Data Scientist,2023-11-13T17:29:24Z,https://www.dice.com/job-detail/810c04fd-4db8-4a12-bdfa-6884fb45afb5,"Wadhu Bk., India",Depends on Experience,"Saama Technologies, LLC",Contract,FALSE,Hybrid/Onsite,2024-01-02T18:06:26Z,2024-01-31T11:51:05Z,Data Scientists
3c9bebdbf733e4d7ad8011588a997fad,Data Scientist (Dallas-TX-Hybrid),2023-09-13T15:59:41Z,https://www.dice.com/job-detail/8695875d-5f79-4442-a40b-5d42cb5728de,"Irving, TX, USA",Depends on Experience,Newt Global,Contract,TRUE,Hybrid/Onsite,2024-01-29T15:24:09Z,2024-01-31T11:51:05Z,Data Scientists
bac605e973f323c3f5956979f460cb45,Lead Python Developer - MLOps - 12+ Years Onsite CA,2024-01-26T15:50:30Z,https://www.dice.com/job-detail/f9a8975b-6da8-4672-9320-d17cc78195f1,"Los Angeles, CA, USA",Depends on Experience,Chabez Tech LLC,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-26T15:50:30Z,2024-01-31T11:51:05Z,Data Scientists
c5ac11f802bd05b23044802f262608ae,Data Scientist,2023-10-27T12:58:39Z,https://www.dice.com/job-detail/077fe166-6c6d-44df-b565-e987b05d3e4c,,Depends on Experience,"Object Technology Solutions, Inc.",Contract,FALSE,Remote,2024-01-09T16:25:56Z,2024-01-31T11:51:05Z,Data Scientists
174f7549b87d2acc053c2798227bd721,"Gen AI Architect - Phoenix, AZ(Onsite)",2024-01-29T17:59:52Z,https://www.dice.com/job-detail/48665c23-48ce-42b0-af5c-cc7efbe7fd6e,"Phoenix, AZ, USA",Depends on Experience,Georgia IT,Contract,FALSE,Hybrid/Onsite,2024-01-29T17:59:52Z,2024-01-31T11:51:05Z,Data Scientists
db0c1d5a1e6393a22ac67f87c8b1f1d3,Data Engineer,2024-01-30T20:54:36Z,https://www.dice.com/job-detail/1f59bd7a-8cc1-4488-928a-ba8ac3b652fb,,$50 - $60,SmartIMS Inc.,Contract,FALSE,Remote,2024-01-30T20:54:36Z,2024-01-31T11:51:08Z,Data engineer
53f68939f1a170cb26f0a1b293790d16,Google Cloud Platform Data Engineer,2024-01-30T21:26:21Z,https://www.dice.com/job-detail/24e4ed17-1312-4004-a557-edae325d1f85,"Phoenix, AZ, USA",Depends on Experience,DCM Infotech Limited,Contract,FALSE,Hybrid/Onsite,2024-01-30T21:26:21Z,2024-01-31T11:51:08Z,Data engineer
b9d041a8d4d2a6f53272660e9a85b798,Senior Data Engineer,2024-01-30T20:11:08Z,https://www.dice.com/job-detail/5d05c66c-6b76-435b-85c4-c4b7a85e9ba1,"New York, NY, USA",,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-01-31T04:09:07Z,2024-01-31T11:51:08Z,Data engineer
e169f295f06bba7931f22484804a18c6,Senior Data Engineer,2024-01-31T00:10:55Z,https://www.dice.com/job-detail/e101140d-434f-459b-b63c-86b9ec23665c,"New York, NY, USA",,Tandym Tech,Contract,FALSE,Hybrid/Onsite,2024-01-31T04:09:11Z,2024-01-31T11:51:08Z,Data engineer
efeef61e13b9c79371a00d134707b41a,Lead Data Engineer,2024-01-30T20:59:39Z,https://www.dice.com/job-detail/c5ad6eaa-f9f7-444f-bfae-0eb0f7db138a,"Philadelphia, PA, USA",$60 - $70,R4 IT Solutions Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T20:59:39Z,2024-01-31T11:51:08Z,Data engineer
5055a22268d1aab66b7c69a1d4ed5e25,Azure Data Engineer,2024-01-30T21:30:57Z,https://www.dice.com/job-detail/5932e765-99a7-4da8-a45f-b77e81ea82c1,,Depends on Experience,"Capricorn Systems, Inc.",Contract,FALSE,Remote,2024-01-30T21:30:57Z,2024-01-31T11:51:08Z,Data engineer
01f748fb9074edd0c93d44545b5841ad,Data Engineer,2024-01-31T05:54:34Z,https://www.dice.com/job-detail/b64d81ac-f541-4c58-8b37-91ed4ef582e2,"Phoenix, AZ, USA",Depends on Experience,MindWave Solutions,Contract,FALSE,Hybrid/Onsite,2024-01-31T05:54:34Z,2024-01-31T11:51:08Z,Data engineer
f745653da00719139c4c39240609218a,Senior Data Engineer - REMOTE WORK - 49509,2024-01-30T22:15:51Z,https://www.dice.com/job-detail/890eb488-07cd-49cf-9a40-7b5ddd37e952,"Dallas, TX, USA",$65,PRIMUS Global Services Inc.,Contract,FALSE,Remote,2024-01-31T04:00:55Z,2024-01-31T11:51:08Z,Data engineer
